name,cleaned_text,primary_genre,gross_revenue_est_usd,recommendations,is_success
Valiants: Arena,descubre valiants arenabienvenido a la arena tamer enfréntate a otros jugadores con tu equipo de 4 valiants en batallas estratégicas 2v2 cambia tus valiants durante la batalla y adapta tu estrategia en cada partidacombate táctico y dinámicocambia tus valiants en la batalla y ajusta tu estrategia sobre la marcha pero no será tan fácil con nuestro sistema de escenarios ganando la arena podría decidir ponértelo más difícil perdiendo tal vez te dé una oportunidad cada turno es una sorpresa cada partida cuenta una historia diferentedomina los elementoscada valiant tiene un rol tanque ataque o soporte y una o dos afinidades elementales fuego agua tierra hielo viento y hierbaelige las mejores habilidadesla elección de tus cartas de habilidad es tan importante como tus valiants selecciona las habilidades adecuadas combínalas con las afinidades elementales y desata efectos poderosos para superar a tu oponentecada valiant es únicoelige entre múltiples valiants y personaliza su arsenal con diferentes cartas de habilidad y accesorios para que se adapten a tu estilo de juegotú eres el tamerdetrás de cada gran equipo hay un gran líder el tamer es un elemento clave en la batalla elige entre diferentes skins y equipa habilidades que optimicen tu estrategia y aseguren tu victoriademuestra que eres el mejorfácil de aprender difícil de dominar valiants arena ofrece una experiencia accesible con suficiente profundidad para desafiar incluso a los jugadores más habilidosos asciende en las clasificaciones a través del sistema de divisiones compite en torneos regulares y demuestra que tienes lo necesario para llegar a la cima cada carta es una posibilidad cada jugada un paso hacia la victoria colecciona combina y desata el poder de los elementos de tus valiants en intensas batallas por turnos podrás conquistar la arena y convertirte en el tamer definitivo,Casual,0.0,0,0
Forge the Fates,un juego por turnos que fusiona la construcción de mazos con el combate táctico moldea tus runas en formaciones letales encadena combos devastadores y abréte paso a través de mazmorras ancestrales para enfrentar a las oscuras fuerzas que acechan en las profundidades     juega intercambia y mueve tus runas para desatar poderosos combos de tres en línea un campo de batalla persistente te permite planificar no solo el turno actual sino también estratégicas jugadas futurasencadena tus runas con intención para destrozar a tus enemigos a medida que avanzas hacia las profundidades de la mazmorra cada encuentro pone a prueba tu estrategia y habilidad enfrentándote a enemigos cada vez más oscuros y retorcidosajusta rápidamente tu mazo antes de cada combate opta por un mazo reducido y enfocado en sinergias de eliminación o por uno más grande que otorgue poderosas bonificacionesforja tu camino fortaleciendo y duplicando tus runas descubre tesoros y artefactos en un mundo donde cada aventura es únicamejora a tu héroe desbloquea habilidades permanentes para potenciar tus futuras incursiones mientras tanto la dificultad de la mazmorra se ajusta dinámicamente presentando un reto tanto para novatos como para veteranosprueba la demo gratuita y experimenta el capítulo introductorio de la aventura que incluyeel primer personaje jugable fénix con un mazo de 60 runasel acto 1 con 7 combates20 enemigos únicossistema completo de mejora de personajesoporte completo para mandos transforma cartas en runas tácticas planifica y combínalas para desatar combos y bonificaciones elige tu héroe domina su mazo y desafía a un señor oscuro en mazmorras mortales,Indie,0.0,0,0
Mecha Survivors - Early Access,purifica mundos sobrevive al enjambre mejora tu mecamecha survivors es un roguelite de acción tipo survivorslike en el que tomas el control de un meca de combate avanzado enviado a purgar planetas hostiles infestados de máquinas alienígenasarrojado a zonas de guerra interminables deberás enfrentarte a oleadas abrumadoras de enemigos reunir poderosas mejoras y adaptar tu construcción en tiempo real elige entre múltiples clases de mecas cada una con habilidades y estilos de juego únicos y lucha por sobrevivir a escala planetariacaracterísticas principalesmisiones de purga planetariadespliega en campos de batalla generados proceduralmente para limpiar regiones completas de fuerzas enemigascombate de mecas desde vista cenitalpilota máquinas de guerra pesadas en acción frenética esquivando proyectiles y enfrentándote a enjambres masivosprogresión roguelite dinámicacombina habilidades aleatorias y mejoras pasivas para crear construcciones devastadorasmúltiples clases de mecasdesbloquea y domina mecas únicos con habilidades especiales y poderes definitivosestética scifi estilizadaentornos lowpoly vibrantes llenos de caos explosiones y efectos reactivosdesafíos de supervivencia rejugablescada partida es distinta cuánto tiempo podrás mantener la líneasobrevive adáptate purifica mecha survivors es un frenético survivorslike en el que pilotas un meca de combate para purgar planetas infestados de alienígenas esquiva mejora y adáptate mientras enfrentas oleadas interminables en este roguelite de ciencia ficción tipo bullet hell,Acción,0.0,0,0
Avoidthis,por favor no juegues este juegono descargues este juegono le des este juego a ningún enemigo o amigose sabe que las imágenes que contiene están malditas y pueden causar daño a ti o a cualquiera a tu alrededorpor favor cierra esto y no regreses aquísi te atreves a jugar te encontrarás con 6 puzzles que contienen imágenes de antiguas pinturas reales tendrás que resolver estos 6 puzzles en 6 minutos y 6 segundossimplemente haz click o arrastra  fácil ciertosin screamerssin jumpscaressolo atmosfera y un mal real para que vivas deliciosamente  no compres este juego por ninguna razón por favor do not buy this game for any reason please 6 puzzles que contienen imágenes de antiguas pinturas reales tendrás que resolver estos 6 puzzles en 6 minutos y 6 segundos simplemente haz click o arrastra  fácil cierto,Indie,0.0,0,0
PaRoKuuu,kachipum pero con cartasaqui esta para reinventar el clasico kachipum o piedrapapeltijeras y transformarlo en un deckbuilder roguelike en donde lucharas en contra de muchos enemigos con un solo objetivo en mente recuperar tu vida y escapar de las manos de el coleccionistausa hasta cinco anillos al mismo tiempo uno por cada dedo para dar mejoras temporales a tus cartas y elevar el nivel de tu mazo al siguiente nivel ademas podras usar un monto de habilidades para crear un sinfin de extrañas pero poderosas sinergias15 anillos para poder cambiar el flujo de la batallahabilidades para hacer combo con tus cartas y anillossinergias especiales entre cartas y anillos legendarioscrea estrategias con tu mano ya que solo seras capaz de usar 5 anillos al mismo tiempoun millon de formas de jugar y muchas pero realmente muchas cartas para poder añadir y crear un poderoso mazo con el cual derrotar al coleccionista y recuperar tu vidauna cantidad anormal de cartas de las cuales elegirsin limites de carta dentro del mazodiferentes estilos  diferentes mazos que poder armarentraras en batallas contra poderosos enemigos en batallas de estilo mejor de 3 mira tu mano selecciona un trio de cartas para batallar dentro de la ronda y deja que la magia fluya con tus anillos y habilidades descubriras el poder para llegar a la cima y conseguir la mejor recompensacolores preciosos y brillantesun pixelart precisocalidad y amor vertido en cada sprite kachipum convertido deckbuilder roguelike con items especiales como anillos para tu mano y un monton de habilidades para usar en batalla al estilo mejor de 3 lucharas contra enemigos avanzando por el camino hasta la cima y recuperar finalmente tu vida de las manos de el coleccionista,Casual,0.0,0,0
SAI: Servicio de Auxilio Inmediato,el sai te da la bienvenidatrabaja en el servicio de auxilio inmediato un empleo donde prestar primeros auxilios a las personas que lo requieran es la misión de cada trabajador sin embargo esto no siempre será fácilun mundo cyberpunk inspirado en latinoaméricaconoce la distópica ciudad de illari caracterizada por sus colores luces y altos edificios pero también por la desigualdad socioeconómica y las precarias condiciones de vida causadas por la hiper tecnologización y la corrupción del sistema político imperanteen tus días libres podrás explorar una sección de la ciudad conocer a sus habitantes entablar amistades o enemistades y comprar alimentos productos y artículos de colección en las distintas tiendas del sectorconstruye tu propia aventuraexperimenta la vida de dani en la ciudad a través de una historia no lineal enfocada en el diálogo donde los personajes con los que habla y las decisiones que toma influyen en su visión del mundo y su futuroobserva las consecuencias de sus acciones a lo largo del juego mediante uno de los múltiples finales que se pueden obtener en una partida un rpg sobre el balance del trabajo y la vida personal en un mundo cyberpunk inspirado en latinoamérica,Indie,0.0,0,0
Don Pepe y sus globos,compete in frenetic water balloon battles in don pepe y sus globos an arena fighter for up to 4 playersone day don pepe had an idea to make a quick buck sell water balloons to his neighborhoods kids what started as a simple game ended up turning into a legitimate sport where competitors square up to throw water balloons at each other with only one of them prevailing the last one thats still dry can you be the championthrow water balloons at your rivals to soak them the last one standing winsyour arrow shows the opponent you will throw your balloons atfill balloons at the reload areas to continue fighting you cant attack while youre reloading but you can be attackedroll and run to avoid attacks but if you run out of energy youll be vulnerableintense water balloon battles with easy to learn gameplaymany characters and stages to fight indifferent game mods including casual tournament league and moreplay with your friends both locally and onlinethe most recent demo v05 includes7 playable charactes6 stagesbattles for up to 4 players andor botscasual game mode free for allonly local play no onlineoriginal prototype developed during global game jam 2024valdivia chile don pepe y sus globos is a multiplayer party game where up to 4 players can duke it out with water balloons reload avoid and throw to fight  whoevers still dry at the end wins,Acción,0.0,0,0
Microlandia,microlandia es el city builder meticulosamente detallado con un arte vóxel inspirado en los clásicos del género pero con una compleja simulación subyacentelas estructuras de la vida cotidiana simuladas los ciudadanos se enferman y si no hay capacidad hospitalaria mueren esperando atención médica si llegan tarde al trabajo podrían ser despedidos algunos ciudadanos se opondrán con fuerza a proyectos de construcción en su barrio que podrían provocar rechazo público haciendo que se muden cuando las empresas no logran llegar a fin de mes quiebran y sube el desempleo los propietarios son oportunistas y suben los alquileres cuando la oferta de vivienda es escasa los ciudadanos se enamoran pueden tener hijos y separarse cuando los ciudadanos no encuentran trabajo durante un tiempo podrían considerar una carrera criminaldecisiones difíciles de gran impacto las tasas de impuestos sobre la propiedad las ventas y los ingresos individuales y corporativos impactan en la economía de tu ciudad de formas complejas la infraestructura urbana es una inversión enorme para la ciudad las tasas por licencias de automóvil transporte público turismo y constitución de empresas alteran el equilibrio entre los ingresos de la ciudad y los incentivos de la ciudadanía la prensa sigue cada uno de tus movimientos e informa sobre todo lo que ocurre en la ciudad te culparán de los problemas que aquejan a la ciudadanía modificar el uso del suelo es extremadamente difícil ya que implica compensar a los propietarios y a los habitantes recesiones olas de calor pandemias y otros eventos aleatorios pondrán a prueba tu capacidad de gestiónmodelado a partir de datos de ciudades reales las mecánicas de la simulación están cuidadosamente modeladas a partir de publicaciones como world bank open data la us bureau of labor statistics la us environmental protection agency national equity atlas center for an urban future y más el objetivo es construir una simulación lo suficientemente buena como para ofrecer ideas reales sobre los desafíos sociales económicos y ambientales de la vida moderna los parámetros de la simulación son abiertos y se modifican en tiempo real en el sitio web de microlandia donde puedes leer todo sobre el funcionamiento interno de la simulacióndesarrollo activo el juego está en desarrollo activo y existen planes ambiciosos para los próximos años en nuevas versiones se añadirán nuevas mecánicas y funciones además se profundizará la simulación para capturar la complejidad de la vida urbana en gran detalle no habrá microlandia 2 en su lugar lo seguiremos actualizando y mejorando sin dlcs ni expansiones todas las actualizaciones de contenido se incluirán en versiones futuras sin compras dentro del juego creemos que es la peor invención desde la pizza con piña sé la máxima autoridad de la ciudad y planifica la construcción política fiscal y responde a incidentes a través de una compleja simulación socioeconómica basada en datos del mundo real,Simuladores,0.0,0,0
Space Evolver,space evolver es un juego roguelite de gestión y genética que incorpora elementos de estrategia en tiempo real mejora tu nave espacial y tus tecnologías completa misiones compra paquetes y guía la evolución de las especies según los requisitos de cada misióncaracterísticas principalessistema de reproducción innovador las criaturas eligen con quién reproducirse incluso con criaturas enemigas intenta que elijan con quién quieres puede producirse endogamiaestilo visual estilo isometrico 25d pixelart con personajes que poseen animaciones en 8 direccionescriaturas diferentes más de 10 tipos diferentes de criaturas con diferentes estadísticas y cualidadestodo en tiempo real el juego tiene un diseño isométrico con un sistema de casillas pero a diferencia de otros juegos similares no es por turnos todo sucede al mismo tiempo en tiempo real entorno dinámico en constante evolución habrá eventos que alterarán el entorno y a las criaturassistema de progresión obtendrás recursos al completar cada misión úsalos para mejorar diferentes sistemas de esta manera podrás completar la siguiente misión con menos dificultad o afrontar misiones más complejas  space evolver es un juego roguelite de gestión y genética que incluye aspectos de juegos de estrategia en tiempo real mejora tu nave espacial y tecnologías completa misiones y guía la evolución de especies,Indie,0.0,0,0
Stick Out!,stick out es un juego de plataformas de precisión donde debes usar una lanza para sortear obstáculos clavándote a las paredes y superficies recoge monedas compra aspectos obten estrellas y rompe los records de tiempo puedes completar cada nivelel arte del stickjumpingengancha carga y suelta domina esta habilidad para avanzar y superar cada nivel cuanto más cargues tu salto más alto llegarás encuentra el equilibrio perfecto para lograr el salto que necesitas pero no te confíes estos obstáculos pueden ser peligrososmundos por explorarexplora más de 50 niveles repartidos en 6 mundos únicos cada uno con su propia temática y mecánicas especiales pon a prueba tus habilidades de plataformas descubre las mejores rutas y rompe los récords de tiempo en cada nivelpersonaliza tu personajerecolecta monedas en cada nivel para desbloquear una gran variedad de colores patrones exóticos lanzas distintivas y estilos de ojos únicos personaliza tu personaje a tu manera mientras te conviertes en el mejor stickjumper stick out es un juego de plataformas de precisión donde debes usar una lanza para sortear obstáculos clavándote a las paredes y superficies recoge monedas compra aspectos obten estrellas y rompe los records de tiempo puedes completar cada nivel,Acción,0.0,0,0
Chromatic Battles,controla tu nave rotatoria y sobrevive a las oleadas de enemigos combinando colores para salvar al planeta kaleida en chromatic battles un juego que mezcla shooters y survival en un desafiante juego de acción lidera a tu tripulación en la misión espacial recolectando los 7 cristales cromáticos para salvara tu planeta de la catástrofe viajarás por distintos planetas sobreviviendo a hordas de enemigos mejorando tus armas y completando tu bitácora  características principalescombate basado en colorestu supervivencia depende de dominar el lenguaje del color cada enemigo tiene un tono único y solo es vulnerable a balas del mismo color gira tu nave cambia dinámicamente los colores de tus armas y sincroniza tus disparos para crear combos devastadoresestrategia entre oleadasantes de cada nivel equipa tu nave en la tienda mejora armas desbloquea habilidades y elige objetos que se adapten a tu estilo de juego cada decisión cuentaplanetas en evoluciónninguna partida es igual explora mundos alienígenas cada uno con nuevos colores enemigos y patrones de ataque domina planetas temáticos cada uno con su jefe final únicoprogresión profundadesbloquea nuevos colores armas y habilidades con cada planeta conquistado experimenta con combinaciones estratégicas y personaliza tu nave para enfrentar desafíos cada vez más complejosestilo retrofuturistasumérgete en un universo visual inspirado en el scifi clásico con arte cartoon vibrante y una banda sonora synthwave que te transporta a una épica aventura espacial combina colores para sobrevivir a las oleadas enemigas controla y mejora tu nave giratoria en este juego que mezcla shooter y survival viaja por el espacio para salvar a kaleida,Acción,0.0,0,0
Rock of Ages 2: Bigger & Boulder™,dlc destacadosavailable to purchase for 199the pack sees the return of the smiley boulder and sisyphus avatar along with 3 new army bannersowners of the original rock of ages get this dlc freesoundtrack included here on steam only find it in steamsteamappscommonrock of ages 2original soundtrackacerca del juegoel mejor juego de quotrocas gigantes rodando a través de épocas históricas y artísticasquot y defensa de torres ha vuelto con rock of ages 2 bigger amp boulder como dice su título bigger amp boulder es más grande y con más rocas el juego refuerza el surrealismo y la jugabilidad para ser bueno bigger and boulder más grande y con más rocas con muchas novedades como el caótico nuevo multijugador 2 contra 2 nuevas épocas históricas y gráficos físicas y destrucción mejorados con el unreal engine 4 los jugadores tendrán que estar listos para rodar y destruir a lo locola estrafalaria marca de la casa del ace teamel humor estilo monty python llega a niveles estratosféricos los jugadores tendrán que rodar y destruir literalmente a través de las épocas las viñetas animadas también vuelven con toda su fuerza así que tened cuidado figuras históricas famosasmás énfasis en el multijugadoruna pequeña competición amistosa nunca hace daño a nadie por eso el ace team ha decidido mejorar el modo multijugador juega con un amigo a pantalla partida local o hasta con cuatro jugadores online en una partida 2v2 hasta la muerte todo con la habilidad de customizar banderas y colores para tus unidades y más ah y hemos mencionado que las pistas opuestas ahora se pueden cruzar entre ellasun estilo artístico realmente absurdoal igual que en el juego original el ace team ha creado varios niveles inspirados en los grandes periodos artísticos de la historia los jugadores podrán contemplar el exquisito arte de los egipcios la era del gótico tardío y el primer renacimiento o el movimiento surrealista mientras crean un camino de destrucción con sus rocas rodantes imparablesjefes históricamente incorrectosdesafía a obras de arte que cobran vida en batallas de jefes presentando a algunos como the thinker y el great sphinx y acabando en un enfrentamiento contra el jefe final todopoderoso que nunca habrías imaginadofísicas y entornos destruibles mejoradoscon físicas mejoradas y muchas más cosas para romper aplastar aplanar y golpear hacer rodar una roca cuesta abajo nunca ha sido una experiencia más divertidacaos totalcon el añadido de unidades defensivas completamente nuevas y rocas únicas con características especiales el caos reina por completo así que aprovecha cada granito de tu turno list como dice su título bigger and boulder es más grande y con más rocas el juego refuerza el surrealismo y la jugabilidad con un caótico multijugador de 2 contra 2 nuevas épocas jugables y gráficos físicas y destrucción mejorados con el ue4 para ser bueno bigger and boulder,Acción,716057.6,2656,1
Omen of Sorrow,los monstruos clásicos de la mitología y el horror se enfrentan para conquistar la nocheen un inframundo gobernado por criaturas de la noche un nuevo terror ha despertado omen of sorrow reúne a los monstruos del horror la literatura y la mitología en una experiencia de lucha como nunca has visto antes inspirado por muchos clásicos del arcade pero con sus propias innovaciones y una estética adulta omen of sorrow derrama estilo a borbotoneseste juego tradicional de lucha con 4 botones incluye un elenco inspirado por íconos culturales como el monstruo de frankenstein y el sumo sacerdote egipcio imhotep las mecánicas se centran en la habilidad durante el combate y premian o castigan a los jugadores según la agresividad que muestren pero también ofrecen una experiencia accesible para los principiantes el motor unreal engine 4 lleva la lucha en 25d a través de una gran variedad de ubicaciones detalladas con animaciones realizadas a mano y remates de estilo cinematográfico todo con el trasfondo de una magistral banda sonora creada por el compositor francisco cerdacaracterísticaselige entre un elenco diverso de personajes inspirados en los clásicos del horrorusa remates cinematográficos para derrotar a tus oponentes con estiloexplora modos de un solo jugador contra la cpu o desafía a tus amigos en líneaadopta nuevas estrategias sobre la marcha y cambia el curso de la batalla con tu agresividad omen of sorrow reúne a los monstruos del horror la literatura y la mitología en una experiencia de lucha como nunca has visto antes inspirado por muchos clásicos del arcade pero con sus propias innovaciones y una estética adulta omen of sorrow derrama estilo a borbotones,Acción,0.0,0,0
Long Gone Days,long gone days es un juego rpg ambientado en el mundo real que trata sobre la conexión humana durante la guerra con el foco en los civiles las barreras idiomáticas y las fronteras  acompaña a rourke un joven nacido y criado en the core una compañía militar privada localizada en un estado subterráneo que entrenó toda su vida para perfeccionar sus habilidades de francotirador  en su primera misión lo envían a la superficie bajo órdenes de gran importancia motivado por finalmente poder demostrar los frutos de su entrenamiento cumple sus primeras órdenes a la perfección solo para descubrir que the core está lejos de ser la noble organización que creía conoceruna mirada matizada de la guerra experimenta el choque entre el conflicto moderno y la vida civil a través del contraste entre intensos combates de rpg y una jugabilidad más pausada y realista la comunicación es clave como long gone days transcurre en el mundo real te encontrarás con barreras idiomáticas recluta intérpretes que te ayudarán a comunicarte y crear fuertes vínculos mantén la moral alta elige sabiamente las opciones de diálogo para aumentar la moral en la batalla cada personaje tiene rasgos de personalidad y motivaciones distintas modo francotirador long gone days cuenta con dos sistemas de batalla usa el rifle de rourke para localizar a los enemigos y eliminar a tus objetivos sin encuentros aleatorios long gone days presenta batallas por turnos en vista frontal con un sistema de apuntar al cuerpo cada batalla es única y está directamente relacionada con la trama a modernday jrpg that imagines a world of war overcome language barriers forge unlikely friendships and find hope amidst conflict,Aventura,298550.4,454,1
Santa Rockstar,"introducing santa rockstar  a guitar rhythm game featuring a badass santa travelling the world playing rockmetal versions of classic christmas carols 

slay guitar solos as a tattooed heavy metal loving santa grind on with your band of pierced leather wearing reindeer  all while riding on your sleigh and delivering gifts round the world 

santa rockstar keeps you rockingon around the christmas tree with holiday favorites such as jingle bells carol of the bells march of the nutcracker silent night god rest ye gentlemen we wish you a merry christmas joy to the world santa is in trouble little bells for you hark the herald snowball fight three wise men santas journey begins 

this santas probably not checking to see if youre naughty or nice making santa rockstar a perfect gift for those that dont do christmas carols and prefer to shred open gifts tipback some eggnog and party on 

featuring 

 custom made sountrack composed by the talented peruvian guitarist charlie parra 
 15 music tracks 
 guitar controller compatible 
 5 worlds 
 awesome animated intro 
 campaign and quickplay mode save christmas with the power of rock santa needs your help take your guitar and rock all around the world delivering presents in the merry christmas stage sled with the help of the reindeer band test your skills in this amazing music game with incredible rock versions of the best known christmas carols",Casual,33252.0,255,1
Dungeon of the Forgotten King,you wake up suddenly in a dark unfamiliar place you realize that you are in an open cell inside a dungeon without your things dressed only in rags and no matter how hard you try you dont remember how you got to this dreary place as you step out of the cell you find a campfire that never goes out a spectre that seems harmless and 3 mysterious altars as well as a gate that leads to deeper parts of the dungeon from where you perceive the shadows of hostile beings you decide to set up camp in this room as an unknown power blocks magic and seems to prevent enemies from approaching and begin your journey to escape the dungeondungeon of the forgotten king is a turn based single player roguelite rpg with graphics that mix pixel art with 3d the game is mainly focused on combat where you must defeat enemies to obtain gold and loot gold is your most valuable resource as it is used as an offering at the magic altars for your character to level up heal wounds or change classes you can also give gold to the wraith merchant to receive random equipmentas you level up the enemies become more varied and powerful and the rewards improve the dungeon master may appear when your level is high enough to attract his attentionhave several fights in a row to increase the probability of getting loot and obtaining more gold but dont be too bold as the enemies become more powerful the more battles you have before returning to the campdeath is permanent so you must carefully plan when and how to spend your gold to progress in the game and exit the dungeonmanage your resources well upgrade your character and defeat the dungeon master to find the way outbecome stronger even after deathalthough death is final not all is lost you will be rewarded according to your achievements with soul gems which you can use when starting a new game to permanently improve your current and future charactersboss battles as you level up you will be given the option to battle special monsters known as dungeon bosses you can choose not to fight them immediately but you will not be able to escape the dungeon until you defeat them alldefeating a boss grants a powerup effect that will last for the entire runget loot at the camp while fighting is the main way to earn gold and loot from time to time the camp well will activate its magic and you can earn rewards in the strikefirst minigamerandom events every time you go out exploring there is a chance that a random event will occur before you leave camp which may or may not reward you depending on the whims of fatemany enemies to face in dungeon of the forgotten king you will face different enemies who will try to eliminate you in the name of the dungeon master in dungeon of the forgotten king you will fight against dangerous enemies to obtain gold which you can offer to the magic altars to become more powerful hoping to find the way out of the dungeon,Indie,0.0,0,0
Omnibion War,han pasado 5 años desde la victoria de la coalición de colonias unidas contra los omniganos pero la frágil paz y prosperidad ha vuelto a interrumpirse antaño amigos de la ccu los hellhound ahora desatan el caos y la violencia por toda la galaxia no se detendrán ante nada para controlar el omnibion un antiguo y poderoso artefacto omniganoconviértete en jaeden el as y único superviviente del escuadrón quotquotícaroquotquot y ponte a los mandos de la poderosa aagv su increíble potencia de fuego y capacidad de transformarse entre caza y mech volador hacen que sea la máquina de matar más avanzada de la humanidad desata este destructivo potencial y ponte a prueba contra las inexorables hordas de hellhounds que acechan por la galaxia lucha en el vacío del espacio sobre desiertos llenos de lava o bajo las aguas de un planeta carga las armas y mejora el mech mientras luchas por salvar la galaxia de una vez por todasomnibion war se inspira en los clásicos shooters de movimiento automático del pasado como aces of the galaxy panzer dragoon y la serie star foxcaracterísticasusa la capacidad de transformación de tu aavg artillería automática de geometría variabletransforma tu jet en mech y viceversa para luchar como prefieras contra las hordas de los hellhoundacaba con miles de enemigos y poderosos jefes tanto en el espacio como en diversos planetascompleta misiones con distintos objetivos defensa destrucción rescate y másgana puntos de experiencia para acceder a más armas mejoras y ataques especialesdisfruta del estilo retro en dos modos de juego vuelo libre y shooter sobre raíles transforma tu caza en mech con un solo botón y ábrete paso a cañonazos por la galaxia en este frenético shooter 3d derriba a miles de hellhounds uno a uno y evita que se hagan con el omnibion un ancestral artefacto de increíble poder,Acción,0.0,0,0
Cyber Ops,cyber ops es un juego de hackeo táctico y fuerte narrativa contado desde el punto de vista de un supervisor de control de misión que opera a distancia tú eres el ojo en el cielo la mano invisible el fantasma cibernético que cuida a su equipo a través de la redcyber ops en una versión innovadora en el género de sigilo y hackeo que explora la relación entre el operador y las personas reales del otro lado de la línea mediante una narrativa envolvente y un juego desafiantetramala joven nación de baltia ha ganado su derecho a la libertad después de una guerra larga y dolorosa pero ahora lo que está en juego es más importante que nuncaeres parte de la geist division una unidad secreta de alta tecnología creada por el gobierno para proteger al país de todo tipo de amenazas de próxima generación como operador tu misión es proporcionar soporte remoto a un grupo de agentes de operaciones especiales desplegados en terrenos urbanos debes controlar los dispositivos y sistemas con tus avanzadas capacidades de hackeo y escanear el entorno para proporcionar las rutas más seguras a tu escuadróncaracterísticasmás de 6 horas de misiones de historias llenas de temáticas ciberpunk investigación e intriga políticafeedback de audio en tiempo real de los líderes del escuadrón da vida al mundo de cyber opsdiferentes mecanismos de hackeo para mantener el control de las puertas dispositivos de seguridad y cerebros equipados con cyberlinkgestión de escuadrones reclutar nuevos miembros para los escuadrones de infiltracióninvestigación y desarrollo elaborar nuevos implantes cibernéticos para mejorar el rendimiento de los agentesinterfaces de computador retrofuturistas y música de sintetizador análoga y oscura inspirada en las películas de culto de los años 80 conviértete en un hacker militar y ayuda a tu equipo de operaciones secretas a lograr su objetivo en este juego de estrategia noir ciberpunk escanea hackea supera controla y gestiona dispositivos y vehículos de alta tecnología e incluso cyborgs enemigos con implantes de última generación,Acción,28577.6,106,1
The Eternal Cylinder,quotnaciste en un planeta despiadado con paisajes fantásticos y surrealistas y criaturas exóticas imposibles de describir un mundo terrorífico y sobrecogedor repleto de misterios maravillas y peligros sin embargo cualquier amenaza palidece en comparación con el mayor enemigo el cilindro una estructura antigua y gigantesca que lo aplasta todo a su paso de dónde salió hay alguna forma de detenerloaquí eres una criatura diminuta llamada trebhum puede que no seas el más rápido ni el más fuerte pero tu don es el más poderoso de todos la adaptación los trebhum pueden mutar y desarrollar nuevos atributos físicos y habilidades para defenderse contra los depredadores y viajar por este mundo tan peligroso lo que te falta de tamaño lo compensas con capacidad de improvisación e ingenio prepárate pequeño trebhum reúne a tu familia para el peligroso viaje que está a punto de comenzar y salva el mundo en the eternal cylinderexplora un mundo alienígena memorableun gran mundo abierto con cuatro biomas únicos todos con su extraña y extraordinaria fauna y flora las maravillas y horrores que te esperan serán inolvidablescon destrucción del entorno en tiempo realcada vez que el cilindro ruge más partes del planeta se verán aplastadas por el peso del destructor ancestral los árboles crearán obstáculos de los que escapar y las colinas y montañas quedarán planas sin lugares para esconderse la única posibilidad de sobrevivir es seguir corriendocrea tu propia familia alienígenacada trebhum puede elegir entre más de 50 mutaciones como pinchos tornados vuelo y mucho más tienen muchas formas de superar cualquier obstáculo además cada mutación les da un aspecto único los grupos de trebhum son una gran amalgama de criaturas adorables y diversas hechas para sobrevivirresuelve misterios ancestralesel conocimiento antiguo de los trebhum transmitido de generación en generación se esconde en santuarios ocultos construidos por los antepasados y protegidos por puzles complejos busca los santuarios ya que contienen la única esperanza para este mundo cuidado con los acólitos del cilindrolos acólitos son abominaciones creadas por el cilindro que infestan destruyen y consumen toda la naturaleza del planeta y no dejan nada a su paso no te acerques a estos monstruosactualización del aniversario nuevo contenidonuevas criaturas por descubrirdos nuevas criaturas merodean por el mundo acércate bajo tu propia responsabilidad el buddugh gropp es un herbívoro muy agresivo de la tundra el gharukuk es un omnívoro trípode de los desiertosuna nueva mutaciónlos trebhum han desarrollado una nueva mutación ígnea que les permite disparar corrientes de fuego por la trompa con esta habilidad los depredadores sabrán que los trebhum pueden ser una comida demasiado picante sobre todo los más peludosnuevas opciones gráficasthe eternal cylinder ahora es compatible con 4k y trazado de rayos el viaje hasta la salvación será más brillante e inmersivo que nunca disfruta de este precioso mundo como siempre debiste haberlo visto o aún mejorquot controla a un grupo de extrañas criaturas llamadas trebhum y explora un mundo alienígena memorable repleto de formas de vida exóticas y paisajes surrealistas descubre decenas de mutaciones y evoluciona para alcanzar nuevas áreas completar puzles y sobrevivir en un peligroso mundo,Acción,552124.8,1009,1
